PUBCHEM_OPENEYE_CAN_SMILES	PUBCHEM_COMPOUND_CID	PUBCHEM_IUPAC_INCHIKEY	PUBCHEM_MOLECULAR_FORMULA	PUBCHEM_MOLECULAR_WEIGHT
CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)OC)O	127357	KOZFSFOOLUUIGY-UHOLRESSSA-N	C27H21N3O5	467.481
CN(C)CCNC1=C2C3=C(C=C1)N=NN3C4=C(C2=O)C=C(C=C4)O	124496	OMSFZBMJHQNEQZ-UHFFFAOYSA-N	C17H17N5O2	323.356
C1=CC2=C(C(=C1)NC(=O)N)N=CC=C2	122886	UDOPVQJLNAVEPC-UHFFFAOYSA-N	C10H9N3O	187.202
C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)C(=O)N	120282	KPZYYKDXZKFBQU-UHFFFAOYSA-N	C13H9N3O	223.235
C1=CC=C2C(=C1)C3=CC=CC4=CC(=C(C2=C43)[N+](=O)[O-])[N+](=O)[O-]	119264	ZVFDFXXVLYCTIA-UHFFFAOYSA-N	C16H8N2O4	292.25
C1=CC2=C(C=CC(=C2N)[N+](=O)[O-])N=C1	118901	TYBYHEXFKFLRFT-UHFFFAOYSA-N	C9H7N3O2	189.174
CN1C2=C(C3=C(C=C2)NC(=O)C=C3)N=C1N	115222	RRWYTKOWRFCKBO-UHFFFAOYSA-N	C11H10N4O	214.228
C1=CC2=CC(=CC(=C2N=C1)[N+](=O)[O-])Cl	110462	LLXHVCBOOWNXPV-UHFFFAOYSA-N	C9H5ClN2O2	208.601
CC1=CC(=C2C(=C1)C=CC=N2)N	110237	ZAKYERLVLCYWJN-UHFFFAOYSA-N	C10H10N2	158.204
CC1=CC2=C(C3=C1N(C(=N3)N)C)N=C(C(=N2)C)C	108100	MCFPPHKNJUOYBX-UHFFFAOYSA-N	C13H15N5	241.298
CC1=CC(=C(C=C1)N(CC(=O)O)CC(=O)O)OCC2=NC3=C(C=C(C=C3C=C2)OC)N(CC(=O)O)CC(=O)O	104841	XCBWMEWFFNUFLV-UHFFFAOYSA-N	C26H27N3O10	541.513
CN1C=NC2=C1C=CC3=C2C=CC=N3	97555	TUOBKUJFYNEIDN-UHFFFAOYSA-N	C11H9N3	183.214
CC1=C2C=CC=C(C2=NC=C1)N	97374	JRIMCEIADALFEE-UHFFFAOYSA-N	C10H10N2	158.204
CC1=NC2=C(C=C1)C(=C(C=C2[N+](=O)[O-])OC)[N+](=O)[O-]	97132	JGXMWNIVIDLSHR-UHFFFAOYSA-N	C11H9N3O5	263.209
C1=CC=C2C(=C1)C3=C(N2)C(=CC=C3)[N+](=O)[O-]	96730	VYOKOQDVBBWPKO-UHFFFAOYSA-N	C12H8N2O2	212.208
C1=CC=C2C(=C1)C3=CC=CC=C3C(=C2N)N	96564	VPRFQZSTJXHBHL-UHFFFAOYSA-N	C14H12N2	208.264
COC1=C(C2=C(C(=C1)[N+](=O)[O-])N=CC=C2)Br	94809	SDMIYMJTQNOZRV-UHFFFAOYSA-N	C10H7BrN2O3	283.081
C1=C(C=C(C(=C1[N+](=O)[O-])N)C#N)[N+](=O)[O-]	89765	RIYSFSQPHCAGLS-UHFFFAOYSA-N	C7H4N4O4	208.133
C1=CC=C2C(=C1)C=CC3=C2[N+](=O)C4=CC=CC=C4N3[O-]	87734	GZLLXAACHUGEBR-UHFFFAOYSA-N	C16H10N2O2	262.268
CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C.Cl	81718	QUGBNSJLQDNNPK-UHFFFAOYSA-N	C14H13ClN2	244.722
CC1=C2C=CC=C(C2=NC=C1)[N+](=O)[O-]	76048	ZNGIJEBXIREQLE-UHFFFAOYSA-N	C10H8N2O2	188.186
CC1=CC(=C(C(=C1)[N+](=O)[O-])N)C	74219	VSRYYONYIUUFFY-UHFFFAOYSA-N	C8H10N2O2	166.18
C1=C(C=C2C3=CC(=CC(=C3NC2=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	72755	JUSWGNJYSBSOFM-UHFFFAOYSA-N	C12H5N5O8	347.199
C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2NC=N4	67478	WRQHNSKKYGHTLO-UHFFFAOYSA-N	C15H10N2	218.259
CCNC1=C(C2=CC=CC=C2C=C1)N=NC3=CC=C(C=C3)N=NC4=CC=CC=C4	61396	VKWNTWQXVLKCSG-UHFFFAOYSA-N	C24H21N5	379.467
CC1=C(NC2=C1C=CC=C2N)C	59003	SRBIHKSWFZJZFZ-UHFFFAOYSA-N	C10H12N2	160.22
C1=CC=C2C(=C1)C=CC3=C2N=C(N3)N	56812	PZUJQFOCMARCSE-UHFFFAOYSA-N	C11H9N3	183.214
CCOC(=O)C1=C(NC(=C(C1C2=CC=CC3=NON=C32)C(=O)OCC)C)C	51701	QERUYFVNIOLCHV-UHFFFAOYSA-N	C19H21N3O5	371.393
CC(=O)NC1=CC=CC2=C1N=CC=C2	36591	YBWWRMMAWZGAPQ-UHFFFAOYSA-N	C11H10N2O	186.214
C1=CC=C2C(=C1)C3=CC=CC=C3C4=NC5=CC=CC=C5N=C24	9166	KHPYJVQRBJJYSF-UHFFFAOYSA-N	C20H12N2	280.33
COC1=CC(=C2C(=C1)C=CC=N2)N	7023	YGGTVPCTAKYCSQ-UHFFFAOYSA-N	C10H10N2O	174.203
C1C2=C3C4=CC=CC=C4N(C3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5)CCC#N	3714	OYIIOLJNSPALSW-UHFFFAOYSA-N	C23H16N4O	364.408
CCN1C2=CC=CC=C2C3=C4C(=C5C6=CC=CC=C6NC5=C31)C(=O)NC4=O	3570	GRLDAHPZRAVINS-UHFFFAOYSA-N	C22H15N3O2	353.381
CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C	138106899	NZCRJKRKKOLAOJ-RJUHZBGVSA-N	C43H51N3O11	785.891
CC1=C2C(=CC=C1)NC(=N2)C3=NNC4=C3C=C(C=C4)OC(C)C5=C(C=NC=C5Cl)Cl	137133125	LTFQTECLBSQBGK-UHFFFAOYSA-N	C22H17Cl2N5O	438.312
CCCCC1=CC(=C(C2=NC3=CC=CC=C3N=C12)O)Br	137126084	DAYATPWCRGALED-UHFFFAOYSA-N	C16H15BrN2O	331.213
CC1CCC(CC1)CN2C3=C(C=C(C=C3N=C2N4CCOC5C4COC5)C6=NOC(=O)N6)C7=CC(=CN=C7)Cl	136930143	JMZPZCNSJIXFDK-UHFFFAOYSA-N	C28H31ClN6O4	551.044
COC1=CC(=CC(=C1OC)OC)C2=C3C(=CC=C2)NC(=N3)C4=NNC5=CC=CC=C54	136929557	FJJCHCTWDZRIEA-UHFFFAOYSA-N	C23H20N4O3	400.438
CC1=NC2=CC=CC(=C2N=C1NC(C)(C)C)C3=CC4=C(N3)C=NNC4=O	136508628	VKGQNHBAFASGIN-UHFFFAOYSA-N	C19H20N6O	348.41
CC1=NC2=CC=CC(=C2N=C1NC(C)(C)C)C3=CC4=C(N3)CCN=C4NO	136508627	RZEHXAGBPVZUII-UHFFFAOYSA-N	C20H24N6O	364.453
CC1=NNC(=O)C2=C1NC(=C2)C3=C4C(=CC=C3)N=C(C(=N4)NC(C)(C)C)C	136500864	NHZYQENPPFGWPW-UHFFFAOYSA-N	C20H22N6O	362.437
CC1=NC2=CC=CC(=C2N=C1NC(C)(C)C)C3=CC4=C(N3)N=CNC4=O	136500844	KWXMWYUQPYEECX-UHFFFAOYSA-N	C19H20N6O	348.41
CC1=NC2=CC=CC(=C2N=C1NC(C)(C)CO)C3=CC4=C(N3)N=CNC4=O	136500843	KXHNUSUTHSYUGC-UHFFFAOYSA-N	C19H20N6O2	364.409
CC1=NC2=CC=CC(=C2N=C1NC3CCC3)C4=CC5=C(N4)N=CNC5=O	136500837	AKUOCBYDMZOVPI-UHFFFAOYSA-N	C19H18N6O	346.394
CC1=NC2=CC=CC(=C2N=C1N)C3=CC4=C(N3)N=CNC4=O	136500833	AECUWGQUPZABQT-UHFFFAOYSA-N	C15H12N6O	292.302
CC1=CC2=C(C(=C1)C(=O)O)N=C(N2)C3=C(C(=C(C(=C3F)F)C4=CC=C(C=C4)O)F)F	136483364	YQZSTUZKFCJKJJ-UHFFFAOYSA-N	C21H12F4N2O3	416.332
CC1=CC2=C(C(=C1)C(=O)O)N=C(N2)C3=CC=C(C=C3)C4=CC(=C(C=C4)O)O	136483363	WTBXDLPDTCURHJ-UHFFFAOYSA-N	C21H16N2O4	360.369
CC1=C2CN(C(=O)C2=CC3=C1N=C(N3)C4=C(C=CNC4=O)NC(C)CC5=C(C(=CC(=C5F)F)F)F)C6CCN(CC6)C	136340647	ZUSOUYHYDDCGIC-UHFFFAOYSA-N	C30H30F4N6O2	582.604
CC1=C2C(=CC3=C1N=C(N3)C4=C(C=CNC4=O)NC(C)CC5=C(C(=CC(=C5F)F)F)F)CN(C2=O)C6CCN(CC6)C	136340646	XBJCMGUGQRINQY-UHFFFAOYSA-N	C30H30F4N6O2	582.604
CC1=C2C(=CC3=C1N=C(N3)C4=C(C=CNC4=O)NC(C)CC5=C(C(=CC(=C5F)F)F)F)C(=O)N(C2=O)C6CCN(CC6)C	136340645	XJJRMHCHDJFIHQ-UHFFFAOYSA-N	C30H28F4N6O3	596.587
C1=CC=C(C=C1)N=NC2=C(C3=C(C=CC(=C3N)N=NC4=CC=C(C=C4)[N+](=O)[O-])C=C2)O	136242547	FXMPOSUWDCSBJG-UHFFFAOYSA-N	C22H16N6O3	412.409
CC(C)(C)NC1=NC2=C(C=CC=C2N=C1C=NO)C3=CC4=C(N3)CCNC4=O	136217966	WMLFDCQOXBFGBV-LSHDLFTRSA-N	C20H22N6O2	378.436
C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CN=C(C=C3)C4=CC=CC=C4O)S(=O)(=O)[O-].[Na+]	136199594	RIMVPJIALPPQMC-UHFFFAOYSA-M	C21H15N4NaO4S	442.425
C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CN=C(C=C3)C4=C(C=CC(=C4)Cl)O)S(=O)(=O)[O-].[Na+]	136199592	DKDZQJDAXSURFL-UHFFFAOYSA-M	C21H14ClN4NaO4S	476.867
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCN(CC5)CCF	136164063	ZAKBVBOEYCRZJE-HSZRJFAPSA-N	C27H30ClFN6O2	525.025
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCNCC5	136164062	UIUYQDFIVJOTTH-OAQYLSRUSA-N	C25H27ClN6O2	478.981
CN(C)CC1=CN=CC(=C1)C2=CC3=C(NN=C3N=C2)C4=NC5=C(C=CC=C5N4)COC	136118035	CQLOGIXSWIMBBT-UHFFFAOYSA-N	C23H23N7O	413.485
COCC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CN=CN=C5	136118034	BIQVQJNGLKCTKT-UHFFFAOYSA-N	C19H15N7O	357.377
C1=CC=C2C(=C1)C=NC=C2C3=CC4=C(NN=C4N=C3)C5=NC6=C(C=CC=C6N5)C(=O)O	136118033	JGSTUMYDBLTVRO-UHFFFAOYSA-N	C23H14N6O2	406.405
CN1C2=NC=C(C=C2C(=N1)C3=NC4=C(C=CC=C4N3)COC)C5=CN=CC6=CC=CC=C65	136118031	QOPPMJHDHWOCMW-UHFFFAOYSA-N	C25H20N6O	420.476
CC1=C2C(=CC(=C1)C3=CC=CC=C3)NC(=N2)C4=C(C=CNC4=O)NC(CC5=CC=CC=C5)CO	136118017	ULETZFIZUULMSQ-QFIPXVFZSA-N	C28H26N4O2	450.542
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC(CC4=CC=CC=C4)CO)Br	136118015	HHYOQRDAWFAMAJ-INIZCTEOSA-N	C22H21BrN4O2	453.34
CC1=CC=CC=C1CC(CO)NC2=C(C(=O)NC=C2)C3=NC4=C(N3)C=C(C=C4C)N5C=CN=C5	136118003	AYLHXJRATOSMBP-IBGZPJMESA-N	C26H26N6O2	454.534
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC(CC4=CC(=CC=C4)Br)CO)N5C=CN=C5	136117997	QXPRTJGNGUKZMP-SFHVURJKSA-N	C25H23BrN6O2	519.403
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC(CC4=CC=CC=C4)CO)N5C=CN=C5	136117992	QYHQSWFHKDOPJR-SFHVURJKSA-N	C25H24N6O2	440.507
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC(CC4=CC=CC=C4OC)CO)N5C=CN=C5	136117988	ITJGCOIMMINLFJ-SFHVURJKSA-N	C26H26N6O3	470.533
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC(CC4=CC(=CC=C4)Cl)CO)N5C=CN=C5	136117985	QZBMIUISTXROQE-SFHVURJKSA-N	C25H23ClN6O2	474.949
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC(CC4=CC(=CC=C4)OC)CO)N5C=CN=C5	136117984	DWUXHUDKWGZKDK-SFHVURJKSA-N	C26H26N6O3	470.533
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC(CC4=CC=CC=C4Cl)CO)N5C=CN=C5	136117983	YVAUBIJGQYRNAW-KRWDZBQOSA-N	C25H23ClN6O2	474.949
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5C=CN=C5	136117934	WASNZPFVELUKFM-FQEVSTJZSA-N	C24H21ClN6O2	460.922
CNC(=O)C1=C2C(=CC=C1)NC(=N2)C3=NNC4=C3C=CC(=C4)C5=C(C=C(C=C5)O)OC	136115606	BHBRVTCNDMRQPD-UHFFFAOYSA-N	C23H19N5O3	413.437
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCN(CC5)C(=O)OC(C)(C)C	136086722	WDPFLACZLYWILA-XMMPIXPASA-N	C30H35ClN6O4	579.098
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCN(CC5)C(=O)CCCF	136086721	KKACLEOGRMSWFM-XMMPIXPASA-N	C29H32ClFN6O3	567.062
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCN(CC5)C(=O)COC	136086720	UXGODHMBZZMTNL-HSZRJFAPSA-N	C28H31ClN6O4	551.044
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCN(CC5)C(=O)C	136086719	QIEKBURWQYYQLT-HSZRJFAPSA-N	C27H29ClN6O3	521.018
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCN(CC5)CCCF	136086713	VUVAXIBXIAPBBM-XMMPIXPASA-N	C28H32ClFN6O2	539.052
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCN(CC5)CCO	136086709	IHQMLJBDDJVMHI-HSZRJFAPSA-N	C27H31ClN6O3	523.034
CCN(CC)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=CC=C4OC	136076429	AITCFXUOTCJGEI-UHFFFAOYSA-N	C20H23N5O3	381.436
CCN(CC)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)C	136076427	AJOYNFHKRYMOLW-UHFFFAOYSA-N	C20H23N5O2	365.437
CCOC1=CC2=C(C=C1)NC3=C(C=CC4=C3C2=NN4CCNCCO)[N+](=O)[O-]	136076425	SGVIQSGCLOXETN-UHFFFAOYSA-N	C19H21N5O4	383.408
CCN(CC)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC(=O)C	136076424	MFPLLISMOVKBEF-UHFFFAOYSA-N	C21H23N5O4	409.446
CCNCCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC	136076418	OAIYQPGTRORHHJ-UHFFFAOYSA-N	C18H19N5O3	353.382
CCN(CC)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)N(C)C	136076416	MTSHROIXMJYPDQ-UHFFFAOYSA-N	C21H26N6O2	394.479
CCN(CC)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)O[Si](C)(C)C(C)(C)C	136076170	HRWYSYOJDNTCJC-UHFFFAOYSA-N	C25H35N5O3Si	481.672
CC1=CC2=C(C(=C1)C(=O)O)N(C(=N2)C3=C(C(=C(C(=C3F)F)C4=CC=C(C=C4)O)F)F)CCO	136065160	BTJZWKLGVNJDJE-UHFFFAOYSA-N	C23H16F4N2O4	460.385
CC1=CC2=C(C(=C1)C(=O)O)N=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)O	136065158	OYORHXPDRAXPRI-UHFFFAOYSA-N	C21H16N2O3	344.37
CCN(CC)CCN1C2=C3C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC	136053754	HWCRVVPRWVAHFF-UHFFFAOYSA-N	C20H22N6O5	426.433
CC1=C2C(=CC(=C1)C3=C(C=CC=C3Cl)Cl)N=NC(=N2)NC4=CC=C(C=C4)O	136046384	HKKYOSCAKSXOJA-UHFFFAOYSA-N	C20H14Cl2N4O	397.259
CC1=C2C(=CC(=C1)C3=CC(=C(C=C3)O)F)N=NC(=N2)NC4=CC=C(C=C4)S(=O)(=O)NCCN5CCCC5	136046378	CZMKAAZRVOBKJI-UHFFFAOYSA-N	C26H27FN6O3S	522.599
CC1=CC(=CC(=C1C2=CC(=C3C(=C2)N=NC(=N3)NC4=CC=C(C=C4)OCCN5CCCC5)C)C)O	136046376	WSBLEXWNOGBBAD-UHFFFAOYSA-N	C28H31N5O2	469.589
CC1=C(C=CC2=C1N=C(N2)C(=N)N3CC4CN(CC4C3)C)F	136042266	IQFSLGXXRJNFFI-PHIMTYICSA-N	C16H20FN5	301.369
C1CC2=C(C(=CC=C2)NC(=O)CC3=NC(=CC(=O)N3)N4CCOCC4)NC1	136041842	OCACPSFTSYRQMD-UHFFFAOYSA-N	C19H23N5O3	369.425
CN(C)CCN(C)C1=C2C(=CC(=C1)C3=CNN=C3)C(=O)NC(=N2)C4CC5=C(C=CC(=C5)OC)OC4	136030607	PWTYIDPJMNLJKQ-UHFFFAOYSA-N	C26H30N6O3	474.565
CN(C)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)N(C)C	135997757	LRFCZTYGRPKSLZ-UHFFFAOYSA-N	C19H22N6O2	366.425
COC1=CC(=C(C=C1)C2C3=C(COC3=O)NC4=C2C5=NNN=C5C=C4)F	135981871	CFVKTSXYZAYWPR-UHFFFAOYSA-N	C18H13FN4O3	352.325
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCC(CC5)N6CCN(CC6)C(=O)C	135960725	NKJTYXXPGXIGTL-MUUNZHRXSA-N	C32H38ClN7O3	604.152
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCC(CC5)N6CC7CC6CO7	135960723	LVOHHKIFPDWJJY-ONBPZOJHSA-N	C31H35ClN6O3	575.11
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCC(CC5)NC(=O)C6CC6	135960719	KCSXXVMVRJMJFA-RUZDIDTESA-N	C30H33ClN6O3	561.083
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCC(CC5)N(C)C	135960717	HEBKCUAEAWNUQL-XMMPIXPASA-N	C28H33ClN6O2	521.062
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCC6(CC5)OCCO6	135960715	OQEBLEZRSCIFJK-HSZRJFAPSA-N	C28H30ClN5O4	536.029
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCC(CC5)OCCOC	135960713	OCNLJCSEDBMGNF-RUZDIDTESA-N	C29H34ClN5O4	552.072
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCC(CC5)O	135960711	MFFQPYYPGSJIDM-JOCHJYFZSA-N	C26H28ClN5O3	493.992
CCN(CC)CCNC1=[N+](C2=C(C3=C(CCC3)C=C2)[N+](=N1)[O-])[O-]	135899508	COKJABKYKDAENA-UHFFFAOYSA-N	C16H23N5O2	317.393
CN(C)CCNC1=[N+](C2=C(C3=C(C=C2)OCCC3)[N+](=N1)[O-])[O-]	135899483	DSCWVSLJJPKDOU-UHFFFAOYSA-N	C14H19N5O3	305.338
C1COCCC12CC(=NO2)C3=NC4=C(C=C(C=C4N3)C5=CC=CC=C5C(F)(F)F)C(F)(F)F	135883285	WUPZJIZELGRPCZ-UHFFFAOYSA-N	C22H17F6N3O2	469.387
C1CCC2(CC1)CC(=NO2)C3=NC4=C(C=C(C=C4N3)C5=CC=CC=C5F)C(F)(F)F	135883279	FWMADLQTWXEZMO-UHFFFAOYSA-N	C22H19F4N3O	417.408
C1CCC2(CC1)CC(=NO2)C3=NC4=C(C=C(C=C4N3)C5=CC=CC=C5OC(F)(F)F)C(F)(F)F	135883277	YFLDHWVNQDXBDV-UHFFFAOYSA-N	C23H19F6N3O2	483.414
C1CCC2(CC1)CC(=NO2)C3=NC4=C(C=C(C=C4N3)C5=CC=CC=C5Cl)C(F)(F)F	135883255	RFGUIBKXEBMLGQ-UHFFFAOYSA-N	C22H19ClF3N3O	433.859
C1=CC(=CN=C1)C2=CC3=NC=CN=C3C(=C2O)C(=O)NCC(=O)O	135879729	ITVGWFTXIHDZNQ-UHFFFAOYSA-N	C16H12N4O4	324.296
CC1=C2C(=CC(=C1)C3CCN(CC3)CCOC)NC(=N2)C4=C(C=CNC4=O)NCCN5C=C(C=N5)Cl	135875715	SVKIVWVOFVHFNK-UHFFFAOYSA-N	C26H32ClN7O2	510.039
CC1=C2C(=CC(=C1)C3CCN(CC3)CCO)NC(=N2)C4=C(C=CNC4=O)NCCN5C=C(C=N5)Cl	135875714	JPXZSYDJAAJFSV-UHFFFAOYSA-N	C25H30ClN7O2	496.012
CC1=C2C(=CC(=C1)C3CCN(CC3)C)NC(=N2)C4=C(C=CNC4=O)NCCN5C=C(C=N5)Cl	135875713	QOTMLIIRYJJNCS-UHFFFAOYSA-N	C24H28ClN7O	465.986
CC1=C2C(=CC(=C1)C3CCN(CC3)CCCF)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=C(C=C5)OC)Cl)O	135875712	VSPZMUAUSBZZJK-RUZDIDTESA-N	C30H35ClFN5O3	568.09
CC1=C2C(=CC(=C1)C3CCN(CC3)CCOC)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=C(C=C5)OC)Cl)O	135875711	DNLNFXITFOQXRI-RUZDIDTESA-N	C30H36ClN5O4	566.099
CC1=C2C(=CC(=C1)C3CCN(CC3)CCCF)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=CC=C5)Cl)O	135875710	WTQDFMWCMKSXGH-RUZDIDTESA-N	C29H33ClFN5O2	538.064
CC1=C2C(=CC(=C1)C3CCN(CC3)CCOC)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=CC=C5)Cl)O	135875709	PSHCEXAQPYCQDU-RUZDIDTESA-N	C29H34ClN5O3	536.073
CC1=C2C(=CC(=C1)C3CCN(CC3)C)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=CC=C5)Cl)O	135875708	RNSWXWFQTKBNOT-HSZRJFAPSA-N	C27H30ClN5O2	492.02
CC1=C2C(=CC=C1)NC(=N2)C3=C(NC4=CC=NN4C3C5=CC(=C(C=C5)Cl)Cl)C	135843887	JZWZOVRMFCFJOE-UHFFFAOYSA-N	C21H17Cl2N5	410.302
C1=CC=C2C(=C1)C=CC3=C2N=C(N3)C4=NNC5=C4C=CC(=C5)C(=O)NC6=CC=C(C=C6)O	135839306	OFJKKVVLVRAGEF-UHFFFAOYSA-N	C25H17N5O2	419.444
CC1=C2C(=CC=C1)N3CCC(=C(C3=N2)C(=O)NC4=CC=CC=C4)O	135819094	PNMAYYMPUBVBOT-UHFFFAOYSA-N	C19H17N3O2	319.364
CC1=C2C(=CC=C1)N3CCC(=C(C3=N2)C(=O)NC4=CC=CC=C4F)O	135819093	ZORPUEVHWCIKLW-UHFFFAOYSA-N	C19H16FN3O2	337.354
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5C=CN=C5	135779792	WASNZPFVELUKFM-HXUWFJFHSA-N	C24H21ClN6O2	460.922
CN(C1CCCCC1)S(=O)(=O)C2=CC=CC=C2N=NC3=C(C=CC4=CC(=CC(=C43)O)S(=O)(=O)[O-])N.[Na+]	135764918	AIUGTYAOGJJSTN-UHFFFAOYSA-M	C23H25N4NaO6S2	540.585
C1=CC(=C(C2=C(C=C(C=C21)S(=O)(=O)[O-])O)N=NC3=C(C=C(C=C3)[N+](=O)[O-])S(=O)(=O)[O-])N.[Na+].[Na+]	135764771	ARZVLGVDYAMAFX-UHFFFAOYSA-L	C16H10N4Na2O9S2	512.375
CCSC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)O	135723851	NNELFMUHCMNKJU-UHFFFAOYSA-N	C25H20N4O4S	472.519
CCCCC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)O	135723843	JRABLLLJRFEPSX-UHFFFAOYSA-N	C27H24N4O4	468.513
CSC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)O	135723837	JCLFWXXMGHFTNM-UHFFFAOYSA-N	C24H18N4O4S	458.492
CCCSC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)O	135723836	ZUEGKGVBQLGFDQ-UHFFFAOYSA-N	C26H22N4O4S	486.546
COC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)O	135723833	YWPWTUFGPHTUPP-UHFFFAOYSA-N	C24H18N4O5	442.431
CCCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)O	135723817	XITHKDUQJMGBFZ-UHFFFAOYSA-N	C26H22N4O5	470.485
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=C(C=C4)Cl)Cl)O)N5C=CN=C5	135681935	VGXIUZGPRFKVIU-UHFFFAOYSA-N	C24H20Cl2N6O2	495.364
